"Duration (ms)","Start date","End date","Start station number","Start station","End station number","End station","Bike number","Member type"
913915,"2017-10-01 16:42:50","2017-10-01 16:58:04",31622,"13th & D St NE",31634,"3rd & Tingey St SE",W00876,Member
421677,"2017-10-01 16:42:55","2017-10-01 16:49:56",31103,"16th & Harvard St NW",31121,"Calvert St & Woodley Pl NW",W00010,Member
7297645,"2017-10-01 16:42:55","2017-10-01 18:44:33",31298,"15th & M St NW",31241,"Thomas Circle",W22141,Member
697874,"2017-10-01 16:42:57","2017-10-01 16:54:35",32014,"Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir",32021,"47th & Elm St",W01188,Member
908106,"2017-10-01 16:43:01","2017-10-01 16:58:09",31009,"27th & Crystal Dr",31910,"Potomac Ave & Main Line Blvd",W20119,Member
5796658,"2017-10-01 16:43:03","2017-10-01 18:19:40",31321,"15th St & Constitution Ave NW",31321,"15th St & Constitution Ave NW",W23289,Casual
1188567,"2017-10-01 16:43:10","2017-10-01 17:02:59",31630,"15th & East Capitol St NE",31232,"7th & F St NW / National Portrait Gallery",W22321,Casual
1181075,"2017-10-01 16:43:13","2017-10-01 17:02:54",31630,"15th & East Capitol St NE",31232,"7th & F St NW / National Portrait Gallery",W00860,Casual
1060682,"2017-10-01 16:43:14","2017-10-01 17:00:55",31206,"19th & E Street NW",31271,"Constitution Ave & 2nd St NW/DOL",W20756,Member
471286,"2017-10-01 16:43:15","2017-10-01 16:51:06",31635,"Potomac Ave & 8th St SE",31644,"12th St & Pennsylvania Ave SE",W21366,Member
1220277,"2017-10-01 16:43:15","2017-10-01 17:03:35",31621,"4th & D St NW / Judiciary Square",31235,"19th St & Constitution Ave NW",W23131,Member
688749,"2017-10-01 16:43:18","2017-10-01 16:54:47",31214,"17th & Corcoran St NW",31103,"16th & Harvard St NW",W21146,Member
1396175,"2017-10-01 16:43:20","2017-10-01 17:06:36",31216,"14th St & New York Ave NW",31288,"4th St & Madison Dr NW",W00441,Casual
465494,"2017-10-01 16:43:22","2017-10-01 16:51:07",31202,"14th & R St NW",31509,"New Jersey Ave & R St NW",W22727,Casual
2123254,"2017-10-01 16:43:24","2017-10-01 17:18:47",31260,"23rd & E St NW ",31007,"Crystal City Metro / 18th & Bell St",W22684,Member
426540,"2017-10-01 16:43:29","2017-10-01 16:50:35",31278,"18th & R St NW",31250,"20th & L St NW",W22157,Member
1008442,"2017-10-01 16:43:32","2017-10-01 17:00:20",31300,"Van Ness Metro / UDC",31101,"14th & V St NW",W22695,Member
25180803,"2017-10-01 16:43:33","2017-10-01 23:43:14",31258,"Lincoln Memorial",31256,"10th & E St NW",W23237,Casual
5743956,"2017-10-01 16:43:44","2017-10-01 18:19:28",31321,"15th St & Constitution Ave NW",31321,"15th St & Constitution Ave NW",W01417,Casual
1206150,"2017-10-01 16:43:51","2017-10-01 17:03:57",31232,"7th & F St NW / National Portrait Gallery",31630,"15th & East Capitol St NE",W21594,Member
1585973,"2017-10-01 16:43:53","2017-10-01 17:10:19",32045,"Shady Grove Metro West",32045,"Shady Grove Metro West",W00189,Casual
1354519,"2017-10-01 16:43:55","2017-10-01 17:06:30",31216,"14th St & New York Ave NW",31288,"4th St & Madison Dr NW",W23204,Casual
2468582,"2017-10-01 16:43:57","2017-10-01 17:25:06",31222,"New York Ave & 15th St NW",31273,"Hains Point/Buckeye & Ohio Dr SW",W22544,Member
1195383,"2017-10-01 16:43:59","2017-10-01 17:03:54",31232,"7th & F St NW / National Portrait Gallery",31630,"15th & East Capitol St NE",W22412,Member
921335,"2017-10-01 16:44:04","2017-10-01 16:59:26",31106,"Calvert & Biltmore St NW",31245,"7th & R St NW / Shaw Library",W22261,Member
236429,"2017-10-01 16:44:07","2017-10-01 16:48:04",31107,"Lamont & Mt Pleasant NW",31124,"14th & Irving St NW",W00322,Member
324845,"2017-10-01 16:44:07","2017-10-01 16:49:32",31205,"21st & I St NW",31255,"24th & N St NW",W23086,Casual
301441,"2017-10-01 16:44:12","2017-10-01 16:49:13",31125,"15th & W St NW",31201,"15th & P St NW",W00169,Member
713217,"2017-10-01 16:44:14","2017-10-01 16:56:07",31918,"Madison & Fairfax St",31042,"Market Square / King St & Royal St",W23281,Member
578923,"2017-10-01 16:44:15","2017-10-01 16:53:53",31200,"Massachusetts Ave & Dupont Circle NW",31201,"15th & P St NW",W20802,Member
585171,"2017-10-01 16:44:16","2017-10-01 16:54:02",31200,"Massachusetts Ave & Dupont Circle NW",31312,"Wisconsin Ave & O St NW",W00354,Member
2482249,"2017-10-01 16:44:17","2017-10-01 17:25:39",31222,"New York Ave & 15th St NW",31273,"Hains Point/Buckeye & Ohio Dr SW",W00589,Member
794247,"2017-10-01 16:44:20","2017-10-01 16:57:34",31613,"Eastern Market Metro / Pennsylvania Ave & 7th St SE",31614,"11th & H St NE",W21506,Casual
462770,"2017-10-01 16:44:29","2017-10-01 16:52:12",31602,"Park Rd & Holmead Pl NW",31406,"14th & Upshur St NW",W20490,Member
3310208,"2017-10-01 16:44:35","2017-10-01 17:39:45",31310,"Connecticut & Nebraska Ave NW",31310,"Connecticut & Nebraska Ave NW",W20573,Casual
1843443,"2017-10-01 16:44:37","2017-10-01 17:15:20",31623,"Columbus Circle / Union Station",31114,"18th St & Wyoming Ave NW",W00410,Member
1927936,"2017-10-01 16:44:41","2017-10-01 17:16:49",31608,"8th & Eye St SE / Barracks Row",31232,"7th & F St NW / National Portrait Gallery",W22151,Casual
1474491,"2017-10-01 16:44:44","2017-10-01 17:09:19",31202,"14th & R St NW",31502,"John McCormack Dr & Michigan Ave NE",W22862,Member
111396,"2017-10-01 16:44:49","2017-10-01 16:46:41",31018,"N Rhodes & 16th St N",31051,"Arlington Blvd & N Queen St",W21521,Member
812537,"2017-10-01 16:44:51","2017-10-01 16:58:24",31215,"Georgetown Harbor / 30th St NW",31200,"Massachusetts Ave & Dupont Circle NW",W21034,Casual
822514,"2017-10-01 16:44:52","2017-10-01 16:58:34",31302,"Wisconsin Ave & Newark St NW",31117,"15th & Euclid St  NW",W00132,Member
6481917,"2017-10-01 16:44:54","2017-10-01 18:32:56",31247,"Jefferson Dr & 14th St SW",31258,"Lincoln Memorial",W00530,Casual
357582,"2017-10-01 16:44:59","2017-10-01 16:50:57",31622,"13th & D St NE",31618,"4th & East Capitol St NE",W22928,Member
806585,"2017-10-01 16:45:05","2017-10-01 16:58:31",32055,"Woodmont Ave & Strathmore St",31317,"Wisconsin Ave & Ingomar St NW",W00458,Member
3284814,"2017-10-01 16:45:07","2017-10-01 17:39:52",31310,"Connecticut & Nebraska Ave NW",31310,"Connecticut & Nebraska Ave NW",W22290,Casual
6470468,"2017-10-01 16:45:09","2017-10-01 18:33:00",31247,"Jefferson Dr & 14th St SW",31258,"Lincoln Memorial",W20765,Casual
1902036,"2017-10-01 16:45:10","2017-10-01 17:16:52",31608,"8th & Eye St SE / Barracks Row",31232,"7th & F St NW / National Portrait Gallery",W22382,Casual
179364,"2017-10-01 16:45:11","2017-10-01 16:48:10",31079,"Lee Hwy & N Cleveland St",31029,"N Veitch  & 20th St N",W23275,Member
209864,"2017-10-01 16:45:17","2017-10-01 16:48:46",31105,"14th & Harvard St NW",31126,"11th & Girard St NW",W20442,Member
1819753,"2017-10-01 16:45:20","2017-10-01 17:15:40",31619,"Lincoln Park / 13th & East Capitol St NE ",31708,"Anacostia Ave & Benning Rd NE / River Terrace ",W22185,Member
3902681,"2017-10-01 16:45:26","2017-10-01 17:50:29",31284,"18th & C St NW",31222,"New York Ave & 15th St NW",W23216,Casual
472650,"2017-10-01 16:45:29","2017-10-01 16:53:21",31630,"15th & East Capitol St NE",31605,"3rd & D St SE",W22112,Casual
777383,"2017-10-01 16:45:30","2017-10-01 16:58:28",31265,"5th St & Massachusetts Ave NW",31218,"L'Enfant Plaza / 7th & C St SW",W22162,Casual
1534706,"2017-10-01 16:45:36","2017-10-01 17:11:10",31287,"10th St & L'Enfant Plaza SW",31288,"4th St & Madison Dr NW",W23214,Casual
752323,"2017-10-01 16:45:37","2017-10-01 16:58:09",31265,"5th St & Massachusetts Ave NW",31218,"L'Enfant Plaza / 7th & C St SW",W22952,Casual
1025640,"2017-10-01 16:45:42","2017-10-01 17:02:47",31288,"4th St & Madison Dr NW",31271,"Constitution Ave & 2nd St NW/DOL",W22260,Member
1952491,"2017-10-01 16:45:45","2017-10-01 17:18:18",31217,"USDA / 12th & Independence Ave SW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W20384,Casual
914314,"2017-10-01 16:45:46","2017-10-01 17:01:00",31403,"5th & Kennedy St NW",31102,"11th & Kenyon St NW",W00646,Member
1018416,"2017-10-01 16:45:49","2017-10-01 17:02:47",31288,"4th St & Madison Dr NW",31271,"Constitution Ave & 2nd St NW/DOL",W23385,Member
606921,"2017-10-01 16:45:53","2017-10-01 16:56:00",31266,"11th & M St NW",31125,"15th & W St NW",W23137,Member
415278,"2017-10-01 16:45:57","2017-10-01 16:52:52",31603,"1st & M St NE",31611,"13th & H St NE",W20948,Member
229057,"2017-10-01 16:45:58","2017-10-01 16:49:47",31280,"11th & S St NW",31281,"8th & O St NW",W00892,Casual
295154,"2017-10-01 16:46:01","2017-10-01 16:50:56",31089,"Court House Metro / 15th & N Uhle St ",31079,"Lee Hwy & N Cleveland St",W21406,Member
935010,"2017-10-01 16:46:03","2017-10-01 17:01:38",31103,"16th & Harvard St NW",31503,"Florida Ave & R St NW",W23248,Member
2387315,"2017-10-01 16:46:04","2017-10-01 17:25:51",31230,"Metro Center / 12th & G St NW",31290,"17th St & Independence Ave SW",W20273,Casual
441577,"2017-10-01 16:46:04","2017-10-01 16:53:25",31124,"14th & Irving St NW",31111,"10th & U St NW",W21500,Member
425281,"2017-10-01 16:46:11","2017-10-01 16:53:17",31124,"14th & Irving St NW",31111,"10th & U St NW",W23319,Member
540086,"2017-10-01 16:46:21","2017-10-01 16:55:21",31204,"20th & E St NW",31234,"20th & O St NW / Dupont South",W22874,Member
256472,"2017-10-01 16:46:26","2017-10-01 16:50:43",31608,"8th & Eye St SE / Barracks Row",31634,"3rd & Tingey St SE",W00988,Member
3025373,"2017-10-01 16:46:31","2017-10-01 17:36:56",31258,"Lincoln Memorial",31256,"10th & E St NW",W20276,Casual
897351,"2017-10-01 16:46:32","2017-10-01 17:01:29",31274,"10th & G St NW",31125,"15th & W St NW",W20050,Member
322658,"2017-10-01 16:46:41","2017-10-01 16:52:03",31202,"14th & R St NW",31245,"7th & R St NW / Shaw Library",W01245,Member
1989948,"2017-10-01 16:46:45","2017-10-01 17:19:55",31217,"USDA / 12th & Independence Ave SW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W22633,Casual
1974421,"2017-10-01 16:46:48","2017-10-01 17:19:42",31217,"USDA / 12th & Independence Ave SW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W21492,Casual
742529,"2017-10-01 16:46:49","2017-10-01 16:59:11",31406,"14th & Upshur St NW",31202,"14th & R St NW",W21029,Member
5562054,"2017-10-01 16:46:53","2017-10-01 18:19:35",31321,"15th St & Constitution Ave NW",31321,"15th St & Constitution Ave NW",W00978,Casual
5588416,"2017-10-01 16:46:54","2017-10-01 18:20:02",31321,"15th St & Constitution Ave NW",31321,"15th St & Constitution Ave NW",W21304,Casual
3684121,"2017-10-01 16:46:58","2017-10-01 17:48:22",31240,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",W20452,Member
452962,"2017-10-01 16:47:08","2017-10-01 16:54:41",31290,"17th St & Independence Ave SW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W22243,Casual
621945,"2017-10-01 16:47:20","2017-10-01 16:57:42",31237,"25th St & Pennsylvania Ave NW",31229,"New Hampshire Ave & T St NW",W00656,Member
615628,"2017-10-01 16:47:21","2017-10-01 16:57:37",31237,"25th St & Pennsylvania Ave NW",31229,"New Hampshire Ave & T St NW",W21680,Member
203391,"2017-10-01 16:47:21","2017-10-01 16:50:45",31610,"Eastern Market / 7th & North Carolina Ave SE",31269,"3rd St & Pennsylvania Ave SE",W21982,Member
1166568,"2017-10-01 16:47:22","2017-10-01 17:06:49",31408,"Takoma Metro",32022,"Dennis & Amherst Ave",W23401,Member
550673,"2017-10-01 16:47:40","2017-10-01 16:56:50",31613,"Eastern Market Metro / Pennsylvania Ave & 7th St SE",31622,"13th & D St NE",W00242,Member
1692320,"2017-10-01 16:47:41","2017-10-01 17:15:53",31271,"Constitution Ave & 2nd St NW/DOL",31272,"Washington & Independence Ave SW/HHS",W01140,Casual
291901,"2017-10-01 16:47:46","2017-10-01 16:52:38",31641,"2nd St & Massachusetts Ave NE",31269,"3rd St & Pennsylvania Ave SE",W20492,Member
1345502,"2017-10-01 16:47:46","2017-10-01 17:10:11",31624,"North Capitol St & F St NW",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",W22411,Casual
1340089,"2017-10-01 16:47:56","2017-10-01 17:10:16",31624,"North Capitol St & F St NW",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",W00897,Casual
1138315,"2017-10-01 16:47:56","2017-10-01 17:06:55",31288,"4th St & Madison Dr NW",31209,"1st & N St  SE",W20069,Member
286282,"2017-10-01 16:47:58","2017-10-01 16:52:44",31632,"15th & F St NE",31626,"15th St & Massachusetts Ave SE",W20241,Member
449618,"2017-10-01 16:48:01","2017-10-01 16:55:31",31102,"11th & Kenyon St NW",31119,"14th & Belmont St NW",W20461,Member
7810826,"2017-10-01 16:48:03","2017-10-01 18:58:14",31620,"5th & F St NW",31620,"5th & F St NW",W21470,Casual
1292155,"2017-10-01 16:48:07","2017-10-01 17:09:39",31023,"Fairfax Dr & Wilson Blvd",31920,"Washington-Lee High School / N Stafford St & Generals Way",W22174,Member
1124735,"2017-10-01 16:48:07","2017-10-01 17:06:52",31288,"4th St & Madison Dr NW",31209,"1st & N St  SE",W23041,Member
668003,"2017-10-01 16:48:08","2017-10-01 16:59:16",31227,"13th St & New York Ave NW",31638,"1st & H St NW",W20374,Member
2105077,"2017-10-01 16:48:11","2017-10-01 17:23:16",31274,"10th & G St NW",31293,"31st & Water St NW",W20070,Casual
637517,"2017-10-01 16:48:11","2017-10-01 16:58:49",31228,"8th & H St NW",31222,"New York Ave & 15th St NW",W22272,Casual
855867,"2017-10-01 16:48:11","2017-10-01 17:02:27",31290,"17th St & Independence Ave SW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W22683,Casual
1285326,"2017-10-01 16:48:13","2017-10-01 17:09:38",31023,"Fairfax Dr & Wilson Blvd",31920,"Washington-Lee High School / N Stafford St & Generals Way",W00399,Member
1076520,"2017-10-01 16:48:13","2017-10-01 17:06:09",31604,"3rd & H St NW",31247,"Jefferson Dr & 14th St SW",W20585,Member
1127128,"2017-10-01 16:48:13","2017-10-01 17:07:00",31288,"4th St & Madison Dr NW",31209,"1st & N St  SE",W21983,Member
7810150,"2017-10-01 16:48:14","2017-10-01 18:58:25",31620,"5th & F St NW",31620,"5th & F St NW",W00283,Casual
1068910,"2017-10-01 16:48:14","2017-10-01 17:06:03",31109,"7th & T St NW",31114,"18th St & Wyoming Ave NW",W20279,Casual
2097531,"2017-10-01 16:48:18","2017-10-01 17:23:15",31274,"10th & G St NW",31293,"31st & Water St NW",W23199,Casual
101838,"2017-10-01 16:48:19","2017-10-01 16:50:01",31229,"New Hampshire Ave & T St NW",31214,"17th & Corcoran St NW",W00508,Member
1424697,"2017-10-01 16:48:20","2017-10-01 17:12:05",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31294,"7th & E St SW",W22631,Casual
966674,"2017-10-01 16:48:21","2017-10-01 17:04:28",31106,"Calvert & Biltmore St NW",31200,"Massachusetts Ave & Dupont Circle NW",W22652,Casual
356723,"2017-10-01 16:48:22","2017-10-01 16:54:19",31619,"Lincoln Park / 13th & East Capitol St NE ",31618,"4th & East Capitol St NE",W20992,Casual
964709,"2017-10-01 16:48:22","2017-10-01 17:04:26",31106,"Calvert & Biltmore St NW",31200,"Massachusetts Ave & Dupont Circle NW",W21352,Casual
1502789,"2017-10-01 16:48:26","2017-10-01 17:13:29",31246,"M St & Pennsylvania Ave NW",31600,"5th & K St NW",W01401,Casual
221806,"2017-10-01 16:48:26","2017-10-01 16:52:08",31312,"Wisconsin Ave & O St NW",31312,"Wisconsin Ave & O St NW",W20511,Casual
236404,"2017-10-01 16:48:26","2017-10-01 16:52:22",31312,"Wisconsin Ave & O St NW",31312,"Wisconsin Ave & O St NW",W22053,Casual
1061239,"2017-10-01 16:48:27","2017-10-01 17:06:09",31604,"3rd & H St NW",31247,"Jefferson Dr & 14th St SW",W22013,Member
1488322,"2017-10-01 16:48:30","2017-10-01 17:13:18",31246,"M St & Pennsylvania Ave NW",31600,"5th & K St NW",W00824,Casual
472576,"2017-10-01 16:48:32","2017-10-01 16:56:24",31124,"14th & Irving St NW",31110,"20th St & Florida Ave NW",W22766,Member
5535816,"2017-10-01 16:48:33","2017-10-01 18:20:48",31266,"11th & M St NW",31314,"34th & Water St NW",W21951,Member
96176,"2017-10-01 16:48:37","2017-10-01 16:50:13",31623,"Columbus Circle / Union Station",31639,"2nd & G St NE",W00303,Member
1114528,"2017-10-01 16:48:41","2017-10-01 17:07:16",31014,"Lynn & 19th St North",31260,"23rd & E St NW ",W22059,Member
1625429,"2017-10-01 16:48:42","2017-10-01 17:15:48",31271,"Constitution Ave & 2nd St NW/DOL",31272,"Washington & Independence Ave SW/HHS",W22607,Casual
568878,"2017-10-01 16:48:42","2017-10-01 16:58:11",31611,"13th & H St NE",31608,"8th & Eye St SE / Barracks Row",W22843,Member
610123,"2017-10-01 16:48:45","2017-10-01 16:58:55",31228,"8th & H St NW",31222,"New York Ave & 15th St NW",W21490,Casual
1413214,"2017-10-01 16:48:50","2017-10-01 17:12:23",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31294,"7th & E St SW",W20941,Casual
295343,"2017-10-01 16:48:51","2017-10-01 16:53:47",31281,"8th & O St NW",31266,"11th & M St NW",W01120,Member
559257,"2017-10-01 16:48:52","2017-10-01 16:58:11",31611,"13th & H St NE",31608,"8th & Eye St SE / Barracks Row",W01359,Member
826899,"2017-10-01 16:49:03","2017-10-01 17:02:50",31290,"17th St & Independence Ave SW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W20754,Casual
575700,"2017-10-01 16:49:05","2017-10-01 16:58:41",31232,"7th & F St NW / National Portrait Gallery",31129,"15th St & Pennsylvania Ave NW/Pershing Park",W22306,Casual
459075,"2017-10-01 16:49:15","2017-10-01 16:56:54",31627,"3rd & M St NE",31614,"11th & H St NE",W22539,Member
503171,"2017-10-01 16:49:16","2017-10-01 16:57:39",31269,"3rd St & Pennsylvania Ave SE",31624,"North Capitol St & F St NW",W01008,Member
1050704,"2017-10-01 16:49:16","2017-10-01 17:06:47",31288,"4th St & Madison Dr NW",31209,"1st & N St  SE",W22087,Member
559758,"2017-10-01 16:49:22","2017-10-01 16:58:41",31232,"7th & F St NW / National Portrait Gallery",31129,"15th St & Pennsylvania Ave NW/Pershing Park",W00173,Casual
1007528,"2017-10-01 16:49:26","2017-10-01 17:06:13",31109,"7th & T St NW",31114,"18th St & Wyoming Ave NW",W01266,Casual
751154,"2017-10-01 16:49:34","2017-10-01 17:02:05",31243,"4th & C St SW",31265,"5th St & Massachusetts Ave NW",W00288,Member
354464,"2017-10-01 16:49:34","2017-10-01 16:55:28",31020,"Wilson Blvd & Franklin Rd",31018,"N Rhodes & 16th St N",W00562,Member
364833,"2017-10-01 16:49:39","2017-10-01 16:55:44",31614,"11th & H St NE",31627,"3rd & M St NE",W00807,Member
550566,"2017-10-01 16:49:40","2017-10-01 16:58:51",31109,"7th & T St NW",31600,"5th & K St NW",W22617,Member
542869,"2017-10-01 16:49:41","2017-10-01 16:58:44",31639,"2nd & G St NE",31244,"4th & E St SW",W21125,Member
4159699,"2017-10-01 16:49:46","2017-10-01 17:59:05",31321,"15th St & Constitution Ave NW",31321,"15th St & Constitution Ave NW",W21923,Casual
125452,"2017-10-01 16:49:51","2017-10-01 16:51:57",31104,"Adams Mill & Columbia Rd NW",31114,"18th St & Wyoming Ave NW",W22572,Member
929769,"2017-10-01 16:49:52","2017-10-01 17:05:22",31611,"13th & H St NE",31604,"3rd & H St NW",W23076,Casual
754361,"2017-10-01 16:49:53","2017-10-01 17:02:28",31290,"17th St & Independence Ave SW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W20924,Casual
510066,"2017-10-01 16:49:55","2017-10-01 16:58:26",31053,"Columbia Pike & S Courthouse Rd",31006,"S Joyce & Army Navy Dr",W21883,Member
205784,"2017-10-01 16:49:55","2017-10-01 16:53:21",31204,"20th & E St NW",31257,"22nd & I St NW / Foggy Bottom",W23378,Member
804345,"2017-10-01 16:49:57","2017-10-01 17:03:21",31230,"Metro Center / 12th & G St NW",31202,"14th & R St NW",W20281,Member
1550347,"2017-10-01 16:49:58","2017-10-01 17:15:48",31127,"22nd & H St NW",31013,"Eads & 22nd St S",w00583,Member
696183,"2017-10-01 16:50:00","2017-10-01 17:01:36",31101,"14th & V St NW",31202,"14th & R St NW",W21924,Casual
796479,"2017-10-01 16:50:05","2017-10-01 17:03:22",31230,"Metro Center / 12th & G St NW",31202,"14th & R St NW",W22052,Member
1948641,"2017-10-01 16:50:06","2017-10-01 17:22:35",31219,"10th St & Constitution Ave NW",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",W00535,Casual
1654846,"2017-10-01 16:50:09","2017-10-01 17:17:44",31042,"Market Square / King St & Royal St",31903,"Royal & Wilkes St",W20251,Member
907018,"2017-10-01 16:50:10","2017-10-01 17:05:17",31604,"3rd & H St NW",31279,"19th & G St NW",W20349,Member
433204,"2017-10-01 16:50:10","2017-10-01 16:57:23",31126,"11th & Girard St NW",31109,"7th & T St NW",W23338,Member
322403,"2017-10-01 16:50:12","2017-10-01 16:55:34",31200,"Massachusetts Ave & Dupont Circle NW",31221,"18th & M St NW",W00576,Member
4128711,"2017-10-01 16:50:12","2017-10-01 17:59:01",31321,"15th St & Constitution Ave NW",31321,"15th St & Constitution Ave NW",W21899,Casual
577037,"2017-10-01 16:50:17","2017-10-01 16:59:54",31910,"Potomac Ave & Main Line Blvd",31086,"Mount Vernon Ave & E Del Ray Ave",W22114,Casual
825564,"2017-10-01 16:50:19","2017-10-01 17:04:04",31037,"Ballston Metro / N Stuart & 9th St N",31089,"Court House Metro / 15th & N Uhle St ",W21691,Member
877654,"2017-10-01 16:50:21","2017-10-01 17:04:59",31252,"21st St & Pennsylvania Ave NW",31202,"14th & R St NW",W00433,Member
815676,"2017-10-01 16:50:29","2017-10-01 17:04:05",31318,"Connecticut Ave & Yuma St NW",31315,"McKinley St & Connecticut Ave NW",W20605,Member
1287870,"2017-10-01 16:50:31","2017-10-01 17:11:59",31600,"5th & K St NW",31282,"16th & R St NW",W21690,Member
283237,"2017-10-01 16:50:32","2017-10-01 16:55:16",31205,"21st & I St NW",31285,"22nd & P ST NW",W21024,Member
585451,"2017-10-01 16:50:33","2017-10-01 17:00:19",31251,"12th & L St NW",31221,"18th & M St NW",W00005,Member
1574356,"2017-10-01 16:50:34","2017-10-01 17:16:49",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",31215,"Georgetown Harbor / 30th St NW",W20081,Casual
293796,"2017-10-01 16:50:35","2017-10-01 16:55:29",31200,"Massachusetts Ave & Dupont Circle NW",31221,"18th & M St NW",W23372,Member
245095,"2017-10-01 16:50:38","2017-10-01 16:54:43",31114,"18th St & Wyoming Ave NW",31200,"Massachusetts Ave & Dupont Circle NW",W23127,Member
2128412,"2017-10-01 16:50:39","2017-10-01 17:26:07",31217,"USDA / 12th & Independence Ave SW",31258,"Lincoln Memorial",W20439,Casual
1964541,"2017-10-01 16:50:45","2017-10-01 17:23:30",31305,"Connecticut Ave & Newark St NW / Cleveland Park",31200,"Massachusetts Ave & Dupont Circle NW",W20463,Casual
2198534,"2017-10-01 16:50:45","2017-10-01 17:27:24",31077,"Iwo Jima Memorial/N Meade & 14th St N",31200,"Massachusetts Ave & Dupont Circle NW",W20473,Casual
548065,"2017-10-01 16:50:45","2017-10-01 16:59:53",31910,"Potomac Ave & Main Line Blvd",31086,"Mount Vernon Ave & E Del Ray Ave",W22034,Casual
1964164,"2017-10-01 16:50:47","2017-10-01 17:23:31",31305,"Connecticut Ave & Newark St NW / Cleveland Park",31200,"Massachusetts Ave & Dupont Circle NW",W00878,Casual
6226148,"2017-10-01 16:50:48","2017-10-01 18:34:34",31246,"M St & Pennsylvania Ave NW",32002,"Bethesda Ave & Arlington Rd",W00008,Casual
231719,"2017-10-01 16:50:51","2017-10-01 16:54:43",31100,"19th St & Pennsylvania Ave NW",31235,"19th St & Constitution Ave NW",W01226,Member
511414,"2017-10-01 16:51:01","2017-10-01 16:59:32",31035,"N Quincy St & Glebe Rd",31026,"Washington Blvd & 10th St N",W00040,Member
1332849,"2017-10-01 16:51:02","2017-10-01 17:13:15",31260,"23rd & E St NW ",31232,"7th & F St NW / National Portrait Gallery",W20092,Member
522280,"2017-10-01 16:51:06","2017-10-01 16:59:48",31201,"15th & P St NW",31214,"17th & Corcoran St NW",W00169,Member
575614,"2017-10-01 16:51:07","2017-10-01 17:00:43",31314,"34th & Water St NW",31211,"Kennedy Center",W00398,Member
225225,"2017-10-01 16:51:08","2017-10-01 16:54:53",31268,"12th & U St NW",31202,"14th & R St NW",W22596,Member
5579573,"2017-10-01 16:51:13","2017-10-01 18:24:12",31026,"Washington Blvd & 10th St N",31006,"S Joyce & Army Navy Dr",W22677,Casual
6589806,"2017-10-01 16:51:18","2017-10-01 18:41:07",31216,"14th St & New York Ave NW",31216,"14th St & New York Ave NW",W22247,Casual
1113805,"2017-10-01 16:51:20","2017-10-01 17:09:54",31274,"10th & G St NW",31123,"14th & Girard St NW",W22264,Casual
560531,"2017-10-01 16:51:21","2017-10-01 17:00:42",31312,"Wisconsin Ave & O St NW",31225,"C & O Canal & Wisconsin Ave NW",W20444,Member
560668,"2017-10-01 16:51:24","2017-10-01 17:00:45",31312,"Wisconsin Ave & O St NW",31225,"C & O Canal & Wisconsin Ave NW",W22270,Casual
477015,"2017-10-01 16:51:29","2017-10-01 16:59:26",31202,"14th & R St NW",31299,"Connecticut Ave & R St NW",W00956,Member
536147,"2017-10-01 16:51:30","2017-10-01 17:00:26",31314,"34th & Water St NW",31211,"Kennedy Center",W22904,Member
869659,"2017-10-01 16:51:31","2017-10-01 17:06:01",31241,"Thomas Circle",31618,"4th & East Capitol St NE",W20859,Member
325124,"2017-10-01 16:51:32","2017-10-01 16:56:57",31049,"Utah St & 11th St N ",31039,"Wilson Blvd & N Quincy St",W22032,Member
1006568,"2017-10-01 16:51:32","2017-10-01 17:08:19",31903,"Royal & Wilkes St",31043,"Saint Asaph St & Pendleton  St",W22183,Casual
3002477,"2017-10-01 16:51:32","2017-10-01 17:41:34",31256,"10th & E St NW",31610,"Eastern Market / 7th & North Carolina Ave SE",W22765,Casual
815525,"2017-10-01 16:51:35","2017-10-01 17:05:11",31278,"18th & R St NW",31600,"5th & K St NW",W22501,Member
862095,"2017-10-01 16:51:35","2017-10-01 17:05:57",31611,"13th & H St NE",31608,"8th & Eye St SE / Barracks Row",W23058,Member
828153,"2017-10-01 16:51:35","2017-10-01 17:05:23",31611,"13th & H St NE",31608,"8th & Eye St SE / Barracks Row",W23350,Member
6541754,"2017-10-01 16:51:36","2017-10-01 18:40:38",31216,"14th St & New York Ave NW",31216,"14th St & New York Ave NW",W22386,Casual
1112078,"2017-10-01 16:51:36","2017-10-01 17:10:08",31274,"10th & G St NW",31123,"14th & Girard St NW",W22493,Casual
