"Duration (ms)","Start date","End date","Start station number","Start station","End station number","End station","Bike number","Member type"
524365,"2017-04-01 16:09:51","2017-04-01 16:18:35",31280,"11th & S St NW",31102,"11th & Kenyon St NW",W00112,Member
1054078,"2017-04-01 16:09:53","2017-04-01 16:27:27",31638,"1st & H St NW",31203,"14th & Rhode Island Ave NW",W21714,Member
260837,"2017-04-01 16:09:53","2017-04-01 16:14:13",31245,"7th & R St NW / Shaw Library",31118,"3rd & Elm St NW",W23173,Member
5739005,"2017-04-01 16:09:56","2017-04-01 17:45:35",31247,"Jefferson Dr & 14th St SW",31216,"14th St & New York Ave NW",W23223,Casual
879498,"2017-04-01 16:10:05","2017-04-01 16:24:45",31247,"Jefferson Dr & 14th St SW",31237,"25th St & Pennsylvania Ave NW",W20931,Member
2908309,"2017-04-01 16:10:06","2017-04-01 16:58:35",31314,"34th & Water St NW",31309,"Fessenden St & Wisconsin Ave NW",W20287,Casual
686789,"2017-04-01 16:10:07","2017-04-01 16:21:34",31228,"8th & H St NW",31269,"3rd St & Pennsylvania Ave SE",W00748,Member
1768848,"2017-04-01 16:10:13","2017-04-01 16:39:42",31235,"19th St & Constitution Ave NW",31225,"C & O Canal & Wisconsin Ave NW",W21093,Casual
1004865,"2017-04-01 16:10:16","2017-04-01 16:27:00",31627,"3rd & M St NE",31504,"10th & Monroe St NE",W21309,Member
871384,"2017-04-01 16:10:16","2017-04-01 16:24:47",31247,"Jefferson Dr & 14th St SW",31237,"25th St & Pennsylvania Ave NW",W23044,Member
613629,"2017-04-01 16:10:18","2017-04-01 16:20:31",32046,"River Rd & Landy Ln",32040,"Friendship Blvd & Willard Ave",W22462,Member
1204372,"2017-04-01 16:10:19","2017-04-01 16:30:24",31600,"5th & K St NW",31235,"19th St & Constitution Ave NW",W01293,Member
472157,"2017-04-01 16:10:19","2017-04-01 16:18:11",31615,"6th & H St NE",31610,"Eastern Market / 7th & North Carolina Ave SE",W20182,Member
518932,"2017-04-01 16:10:28","2017-04-01 16:19:07",31262,"11th & F St NW",31203,"14th & Rhode Island Ave NW",W21141,Member
4514146,"2017-04-01 16:10:30","2017-04-01 17:25:44",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31230,"Metro Center / 12th & G St NW",W21505,Casual
1513195,"2017-04-01 16:10:30","2017-04-01 16:35:43",31247,"Jefferson Dr & 14th St SW",31610,"Eastern Market / 7th & North Carolina Ave SE",W22534,Casual
1519013,"2017-04-01 16:10:33","2017-04-01 16:35:52",31910,"Potomac Ave & Main Line Blvd",31071,"Long Bridge Park/Long Bridge Dr & 6th St S",W23061,Member
1331207,"2017-04-01 16:10:34","2017-04-01 16:32:45",31281,"8th & O St NW",31225,"C & O Canal & Wisconsin Ave NW",W00785,Member
518290,"2017-04-01 16:10:34","2017-04-01 16:19:12",31123,"14th & Girard St NW",31201,"15th & P St NW",W01190,Member
1515932,"2017-04-01 16:10:34","2017-04-01 16:35:49",31910,"Potomac Ave & Main Line Blvd",31071,"Long Bridge Park/Long Bridge Dr & 6th St S",W22285,Member
16950864,"2017-04-01 16:10:36","2017-04-01 20:53:07",31249,"Jefferson Memorial",31640,"Maryland Ave & E St NE",W20086,Casual
4512725,"2017-04-01 16:10:41","2017-04-01 17:25:54",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31230,"Metro Center / 12th & G St NW",W00410,Casual
2809915,"2017-04-01 16:10:42","2017-04-01 16:57:32",31219,"10th St & Constitution Ave NW",31600,"5th & K St NW",W01208,Casual
865599,"2017-04-01 16:10:42","2017-04-01 16:25:08",31228,"8th & H St NW",31200,"Massachusetts Ave & Dupont Circle NW",W21043,Member
1509669,"2017-04-01 16:10:43","2017-04-01 16:35:53",31910,"Potomac Ave & Main Line Blvd",31071,"Long Bridge Park/Long Bridge Dr & 6th St S",W20648,Member
203956,"2017-04-01 16:10:44","2017-04-01 16:14:08",31631,"8th & F St NE",31639,"2nd & G St NE",W00076,Member
1488089,"2017-04-01 16:10:47","2017-04-01 16:35:35",31247,"Jefferson Dr & 14th St SW",31610,"Eastern Market / 7th & North Carolina Ave SE",W20556,Casual
959729,"2017-04-01 16:10:52","2017-04-01 16:26:52",31280,"11th & S St NW",31104,"Adams Mill & Columbia Rd NW",W20197,Member
812124,"2017-04-01 16:10:58","2017-04-01 16:24:30",31307,"3000 Connecticut Ave NW / National Zoo",31306,"39th & Calvert St NW / Stoddert",W01322,Member
741851,"2017-04-01 16:10:59","2017-04-01 16:23:21",31228,"8th & H St NW",31282,"16th & R St NW",W21352,Member
279698,"2017-04-01 16:11:00","2017-04-01 16:15:40",31209,"1st & N St  SE",31625,"3rd & G St SE",W22757,Member
1897355,"2017-04-01 16:11:01","2017-04-01 16:42:39",31249,"Jefferson Memorial",31640,"Maryland Ave & E St NE",W20726,Casual
542800,"2017-04-01 16:11:01","2017-04-01 16:20:04",31618,"4th & East Capitol St NE",31604,"3rd & H St NW",W22552,Casual
1078829,"2017-04-01 16:11:10","2017-04-01 16:29:09",31203,"14th & Rhode Island Ave NW",31505,"Eckington Pl & Q St NE",W21613,Casual
412177,"2017-04-01 16:11:11","2017-04-01 16:18:03",31603,"1st & M St NE",31614,"11th & H St NE",W00231,Member
910871,"2017-04-01 16:11:11","2017-04-01 16:26:22",31201,"15th & P St NW",31261,"21st St & Constitution Ave NW",W20705,Member
1333271,"2017-04-01 16:11:12","2017-04-01 16:33:26",31219,"10th St & Constitution Ave NW",31281,"8th & O St NW",W01084,Casual
1147645,"2017-04-01 16:11:12","2017-04-01 16:30:20",31600,"5th & K St NW",31235,"19th St & Constitution Ave NW",W21522,Member
3844653,"2017-04-01 16:11:17","2017-04-01 17:15:21",31703,"Minnesota Ave Metro/DOES",31703,"Minnesota Ave Metro/DOES",W23172,Member
856355,"2017-04-01 16:11:18","2017-04-01 16:25:34",31621,"4th & D St NW / Judiciary Square",31203,"14th & Rhode Island Ave NW",W00818,Member
906659,"2017-04-01 16:11:19","2017-04-01 16:26:26",31201,"15th & P St NW",31261,"21st St & Constitution Ave NW",W00024,Member
1175925,"2017-04-01 16:11:19","2017-04-01 16:30:55",31630,"15th & East Capitol St NE",31505,"Eckington Pl & Q St NE",W21387,Member
719769,"2017-04-01 16:11:21","2017-04-01 16:23:20",31204,"20th & E St NW",31231,"14th & D St NW / Ronald Reagan Building",W20742,Casual
1065564,"2017-04-01 16:11:21","2017-04-01 16:29:07",31203,"14th & Rhode Island Ave NW",31505,"Eckington Pl & Q St NE",W22793,Casual
228356,"2017-04-01 16:11:23","2017-04-01 16:15:12",31039,"Wilson Blvd & N Quincy St",31037,"Ballston Metro / N Stuart & 9th St N",W01070,Member
2190713,"2017-04-01 16:11:30","2017-04-01 16:48:01",31272,"Washington & Independence Ave SW/HHS",31100,"19th St & Pennsylvania Ave NW",W00523,Casual
2215332,"2017-04-01 16:11:34","2017-04-01 16:48:29",31272,"Washington & Independence Ave SW/HHS",31100,"19th St & Pennsylvania Ave NW",W00139,Casual
2720047,"2017-04-01 16:11:38","2017-04-01 16:56:58",31236,"37th & O St NW / Georgetown University",31290,"17th St & Independence Ave SW",W22347,Casual
887200,"2017-04-01 16:11:39","2017-04-01 16:26:26",31312,"Wisconsin Ave & O St NW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W20425,Casual
1694806,"2017-04-01 16:11:42","2017-04-01 16:39:57",31235,"19th St & Constitution Ave NW",31225,"C & O Canal & Wisconsin Ave NW",W01437,Casual
1287214,"2017-04-01 16:11:42","2017-04-01 16:33:09",31272,"Washington & Independence Ave SW/HHS",31633,"Independence Ave & L'Enfant Plaza SW/DOE",W22247,Casual
1888021,"2017-04-01 16:11:47","2017-04-01 16:43:15",31271,"Constitution Ave & 2nd St NW/DOL",31290,"17th St & Independence Ave SW",W21907,Member
1362750,"2017-04-01 16:11:52","2017-04-01 16:34:35",31249,"Jefferson Memorial",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W22258,Casual
608677,"2017-04-01 16:11:53","2017-04-01 16:22:01",31101,"14th & V St NW",31102,"11th & Kenyon St NW",W20954,Member
396971,"2017-04-01 16:11:57","2017-04-01 16:18:34",31310,"Connecticut & Nebraska Ave NW",31300,"Van Ness Metro / UDC",W00797,Member
867662,"2017-04-01 16:12:02","2017-04-01 16:26:29",31312,"Wisconsin Ave & O St NW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W01445,Casual
1259320,"2017-04-01 16:12:06","2017-04-01 16:33:05",31272,"Washington & Independence Ave SW/HHS",31633,"Independence Ave & L'Enfant Plaza SW/DOE",W00301,Casual
1369389,"2017-04-01 16:12:07","2017-04-01 16:34:56",31249,"Jefferson Memorial",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W00389,Casual
1868453,"2017-04-01 16:12:10","2017-04-01 16:43:18",31271,"Constitution Ave & 2nd St NW/DOL",31290,"17th St & Independence Ave SW",W22867,Member
1138320,"2017-04-01 16:12:16","2017-04-01 16:31:14",31103,"16th & Harvard St NW",31205,"21st & I St NW",W21332,Casual
1626978,"2017-04-01 16:12:20","2017-04-01 16:39:27",31247,"Jefferson Dr & 14th St SW",31271,"Constitution Ave & 2nd St NW/DOL",W00553,Casual
1621862,"2017-04-01 16:12:25","2017-04-01 16:39:27",31247,"Jefferson Dr & 14th St SW",31271,"Constitution Ave & 2nd St NW/DOL",W20566,Casual
1428218,"2017-04-01 16:12:25","2017-04-01 16:36:13",31235,"19th St & Constitution Ave NW",31288,"4th St & Madison Dr NW",W22600,Casual
615096,"2017-04-01 16:12:25","2017-04-01 16:22:40",31104,"Adams Mill & Columbia Rd NW",31200,"Massachusetts Ave & Dupont Circle NW",W22834,Casual
101468,"2017-04-01 16:12:32","2017-04-01 16:14:14",31246,"M St & Pennsylvania Ave NW",31237,"25th St & Pennsylvania Ave NW",W22501,Member
1174590,"2017-04-01 16:12:38","2017-04-01 16:32:12",31109,"7th & T St NW",31212,"21st & M St NW",W23184,Member
384869,"2017-04-01 16:12:43","2017-04-01 16:19:08",31091,"S Joyce & 16th St S",31013,"Eads & 22nd St S",W22170,Member
867374,"2017-04-01 16:12:48","2017-04-01 16:27:16",31636,"New Jersey Ave & N St NW/Dunbar HS",31219,"10th St & Constitution Ave NW",W21982,Casual
369879,"2017-04-01 16:12:50","2017-04-01 16:19:00",31091,"S Joyce & 16th St S",31013,"Eads & 22nd St S",W23038,Member
1535948,"2017-04-01 16:12:51","2017-04-01 16:38:27",31517,"Union Market/6th St & Neal Pl NE",31629,"8th & East Capitol St NE",W00709,Casual
78876737,"2017-04-01 16:12:56","2017-04-02 14:07:33",31517,"Union Market/6th St & Neal Pl NE",31640,"Maryland Ave & E St NE",W22455,Casual
2593399,"2017-04-01 16:12:59","2017-04-01 16:56:12",31236,"37th & O St NW / Georgetown University",31290,"17th St & Independence Ave SW",W20030,Casual
468934,"2017-04-01 16:13:02","2017-04-01 16:20:50",31603,"1st & M St NE",31600,"5th & K St NW",W22129,Member
333848,"2017-04-01 16:13:03","2017-04-01 16:18:37",31047,"Braddock Rd Metro",31915,"Powhatan St & Bashford Ln",W00201,Member
625670,"2017-04-01 16:13:08","2017-04-01 16:23:33",31122,"16th & Irving St NW",31201,"15th & P St NW",W20336,Member
461767,"2017-04-01 16:13:09","2017-04-01 16:20:51",31603,"1st & M St NE",31600,"5th & K St NW",W01049,Member
830015,"2017-04-01 16:13:10","2017-04-01 16:27:00",31636,"New Jersey Ave & N St NW/Dunbar HS",31219,"10th St & Constitution Ave NW",W00175,Casual
12385311,"2017-04-01 16:13:11","2017-04-01 19:39:37",31513,"Rhode Island Ave & V St NE",31802,"Good Hope Rd & MLK Ave SE",W00322,Casual
254757,"2017-04-01 16:13:11","2017-04-01 16:17:26",31246,"M St & Pennsylvania Ave NW",31275,"New Hampshire Ave & 24th St NW",W22008,Member
1502264,"2017-04-01 16:13:13","2017-04-01 16:38:15",31517,"Union Market/6th St & Neal Pl NE",31629,"8th & East Capitol St NE",W21202,Casual
939133,"2017-04-01 16:13:16","2017-04-01 16:28:55",31116,"California St & Florida Ave NW",31274,"10th & G St NW",W22483,Member
246676,"2017-04-01 16:13:17","2017-04-01 16:17:24",31246,"M St & Pennsylvania Ave NW",31275,"New Hampshire Ave & 24th St NW",W21010,Member
419131,"2017-04-01 16:13:17","2017-04-01 16:20:16",31636,"New Jersey Ave & N St NW/Dunbar HS",31620,"5th & F St NW",W21876,Member
5937505,"2017-04-01 16:13:20","2017-04-01 17:52:18",31401,"14th St & Spring Rd NW",31247,"Jefferson Dr & 14th St SW",W00933,Member
1933694,"2017-04-01 16:13:26","2017-04-01 16:45:40",31249,"Jefferson Memorial",31225,"C & O Canal & Wisconsin Ave NW",W20851,Casual
1600676,"2017-04-01 16:13:28","2017-04-01 16:40:08",31249,"Jefferson Memorial",31314,"34th & Water St NW",W00041,Casual
876771,"2017-04-01 16:13:35","2017-04-01 16:28:12",31627,"3rd & M St NE",31219,"10th St & Constitution Ave NW",W22612,Member
5683221,"2017-04-01 16:13:38","2017-04-01 17:48:22",31204,"20th & E St NW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W22435,Casual
5673383,"2017-04-01 16:13:40","2017-04-01 17:48:13",31204,"20th & E St NW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W22084,Casual
237974,"2017-04-01 16:13:43","2017-04-01 16:17:41",31225,"C & O Canal & Wisconsin Ave NW",31237,"25th St & Pennsylvania Ave NW",W22500,Member
834403,"2017-04-01 16:13:46","2017-04-01 16:27:41",31228,"8th & H St NW",31201,"15th & P St NW",W00270,Member
1483234,"2017-04-01 16:13:51","2017-04-01 16:38:35",31503,"Florida Ave & R St NW",31226,"34th St & Wisconsin Ave NW",W22371,Casual
482750,"2017-04-01 16:13:58","2017-04-01 16:22:01",31226,"34th St & Wisconsin Ave NW",31246,"M St & Pennsylvania Ave NW",W20442,Member
779381,"2017-04-01 16:14:06","2017-04-01 16:27:06",31102,"11th & Kenyon St NW",31251,"12th & L St NW",W01387,Member
924744,"2017-04-01 16:14:09","2017-04-01 16:29:34",31916,"Potomac & Swann Ave",31011,"23rd & Crystal Dr",W01243,Casual
5615663,"2017-04-01 16:14:16","2017-04-01 17:47:52",31247,"Jefferson Dr & 14th St SW",31247,"Jefferson Dr & 14th St SW",W00776,Casual
684222,"2017-04-01 16:14:16","2017-04-01 16:25:40",31107,"Lamont & Mt Pleasant NW",31104,"Adams Mill & Columbia Rd NW",W20824,Member
1121535,"2017-04-01 16:14:16","2017-04-01 16:32:57",31639,"2nd & G St NE",31201,"15th & P St NW",W22405,Member
2906786,"2017-04-01 16:14:17","2017-04-01 17:02:43",31219,"10th St & Constitution Ave NW",31249,"Jefferson Memorial",W01482,Casual
2895989,"2017-04-01 16:14:20","2017-04-01 17:02:36",31219,"10th St & Constitution Ave NW",31249,"Jefferson Memorial",W21047,Casual
5592597,"2017-04-01 16:14:43","2017-04-01 17:47:56",31247,"Jefferson Dr & 14th St SW",31247,"Jefferson Dr & 14th St SW",W22550,Casual
326574,"2017-04-01 16:14:46","2017-04-01 16:20:12",31281,"8th & O St NW",31109,"7th & T St NW",W21922,Member
1153965,"2017-04-01 16:14:51","2017-04-01 16:34:05",31240,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31246,"M St & Pennsylvania Ave NW",W22829,Member
5418929,"2017-04-01 16:14:52","2017-04-01 17:45:11",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",31237,"25th St & Pennsylvania Ave NW",W22623,Casual
5410204,"2017-04-01 16:14:54","2017-04-01 17:45:04",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",31237,"25th St & Pennsylvania Ave NW",W21061,Casual
297135,"2017-04-01 16:15:00","2017-04-01 16:19:57",31107,"Lamont & Mt Pleasant NW",31104,"Adams Mill & Columbia Rd NW",W21021,Member
1196088,"2017-04-01 16:15:02","2017-04-01 16:34:58",31247,"Jefferson Dr & 14th St SW",31240,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",W22656,Casual
776645,"2017-04-01 16:15:03","2017-04-01 16:27:59",31247,"Jefferson Dr & 14th St SW",31272,"Washington & Independence Ave SW/HHS",W21164,Casual
819709,"2017-04-01 16:15:04","2017-04-01 16:28:44",31025,"Central Library / N Quincy St & 10th St N",31080,"Lee Hwy & N Scott St",W01194,Member
1751375,"2017-04-01 16:15:06","2017-04-01 16:44:17",31213,"17th & K St NW",31222,"New York Ave & 15th St NW",W22972,Member
2167115,"2017-04-01 16:15:07","2017-04-01 16:51:14",31249,"Jefferson Memorial",31258,"Lincoln Memorial",W22619,Casual
1000076,"2017-04-01 16:15:08","2017-04-01 16:31:48",31252,"21st St & Pennsylvania Ave NW",31307,"3000 Connecticut Ave NW / National Zoo",W20267,Member
590652,"2017-04-01 16:15:09","2017-04-01 16:24:59",31401,"14th St & Spring Rd NW",31229,"New Hampshire Ave & T St NW",W22783,Member
1221577,"2017-04-01 16:15:14","2017-04-01 16:35:35",31201,"15th & P St NW",31603,"1st & M St NE",W00450,Casual
2493253,"2017-04-01 16:15:16","2017-04-01 16:56:50",31236,"37th & O St NW / Georgetown University",31290,"17th St & Independence Ave SW",W01167,Casual
555565,"2017-04-01 16:15:18","2017-04-01 16:24:33",31279,"19th & G St NW",31203,"14th & Rhode Island Ave NW",W20174,Member
2153072,"2017-04-01 16:15:19","2017-04-01 16:51:12",31249,"Jefferson Memorial",31258,"Lincoln Memorial",W00569,Casual
424422,"2017-04-01 16:15:41","2017-04-01 16:22:46",31281,"8th & O St NW",31232,"7th & F St NW / National Portrait Gallery",W20080,Member
1214953,"2017-04-01 16:15:55","2017-04-01 16:36:10",31231,"14th & D St NW / Ronald Reagan Building",31613,"Eastern Market Metro / Pennsylvania Ave & 7th St SE",W22854,Member
216075,"2017-04-01 16:15:59","2017-04-01 16:19:35",31200,"Massachusetts Ave & Dupont Circle NW",31255,"24th & N St NW",W00893,Member
1525464,"2017-04-01 16:16:00","2017-04-01 16:41:25",31285,"22nd & P ST NW",31288,"4th St & Madison Dr NW",W23220,Member
776786,"2017-04-01 16:16:06","2017-04-01 16:29:03",31625,"3rd & G St SE",31512,"Neal St & Trinidad Ave NE",W00406,Member
2117434,"2017-04-01 16:16:06","2017-04-01 16:51:23",31249,"Jefferson Memorial",31258,"Lincoln Memorial",W20052,Casual
2078922,"2017-04-01 16:16:09","2017-04-01 16:50:47",31237,"25th St & Pennsylvania Ave NW",31004,"Aurora Hills Community Ctr/18th & Hayes St",W20164,Member
1544297,"2017-04-01 16:16:10","2017-04-01 16:41:54",31284,"18th & C St NW",31109,"7th & T St NW",W20072,Member
1509924,"2017-04-01 16:16:11","2017-04-01 16:41:21",31285,"22nd & P ST NW",31288,"4th St & Madison Dr NW",W20635,Casual
357725,"2017-04-01 16:16:12","2017-04-01 16:22:10",31610,"Eastern Market / 7th & North Carolina Ave SE",31615,"6th & H St NE",W23068,Member
1221400,"2017-04-01 16:16:15","2017-04-01 16:36:37",31288,"4th St & Madison Dr NW",31242,"18th St & Pennsylvania Ave NW",W20305,Member
746898,"2017-04-01 16:16:17","2017-04-01 16:28:43",31628,"1st & K St SE",31272,"Washington & Independence Ave SW/HHS",W22807,Casual
654875,"2017-04-01 16:16:34","2017-04-01 16:27:29",31246,"M St & Pennsylvania Ave NW",31251,"12th & L St NW",W00191,Member
1592572,"2017-04-01 16:16:35","2017-04-01 16:43:08",31230,"Metro Center / 12th & G St NW",31614,"11th & H St NE",W22298,Casual
1599360,"2017-04-01 16:16:39","2017-04-01 16:43:18",31230,"Metro Center / 12th & G St NW",31614,"11th & H St NE",W22786,Casual
695837,"2017-04-01 16:17:00","2017-04-01 16:28:36",31628,"1st & K St SE",31272,"Washington & Independence Ave SW/HHS",W23169,Casual
765811,"2017-04-01 16:17:02","2017-04-01 16:29:48",31615,"6th & H St NE",31618,"4th & East Capitol St NE",W22573,Casual
282744,"2017-04-01 16:17:12","2017-04-01 16:21:55",31229,"New Hampshire Ave & T St NW",31201,"15th & P St NW",W00114,Member
325556,"2017-04-01 16:17:16","2017-04-01 16:22:41",31644,"12th St & Pennsylvania Ave SE",31626,"15th St & Massachusetts Ave SE",W23161,Member
935539,"2017-04-01 16:17:19","2017-04-01 16:32:55",31109,"7th & T St NW",31314,"34th & Water St NW",W00225,Member
2521722,"2017-04-01 16:17:22","2017-04-01 16:59:24",31258,"Lincoln Memorial",31243,"4th & C St SW",W22533,Casual
864174,"2017-04-01 16:17:33","2017-04-01 16:31:57",31400,"Georgia & New Hampshire Ave NW",31233,"17th & K St NW / Farragut Square",W22771,Member
207968,"2017-04-01 16:17:44","2017-04-01 16:21:12",31251,"12th & L St NW",31286,"11th & O St NW",W00356,Member
2660801,"2017-04-01 16:17:48","2017-04-01 17:02:09",31258,"Lincoln Memorial",31243,"4th & C St SW",W20371,Casual
1058199,"2017-04-01 16:17:50","2017-04-01 16:35:29",31621,"4th & D St NW / Judiciary Square",31269,"3rd St & Pennsylvania Ave SE",W01152,Casual
1292991,"2017-04-01 16:18:06","2017-04-01 16:39:39",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",31249,"Jefferson Memorial",W20054,Casual
929060,"2017-04-01 16:18:07","2017-04-01 16:33:36",31290,"17th St & Independence Ave SW",31275,"New Hampshire Ave & 24th St NW",W00999,Casual
999720,"2017-04-01 16:18:08","2017-04-01 16:34:48",31639,"2nd & G St NE",31109,"7th & T St NW",W22577,Member
444499,"2017-04-01 16:18:16","2017-04-01 16:25:40",31203,"14th & Rhode Island Ave NW",31283,"14th & L St NW",W22340,Member
6903996,"2017-04-01 16:18:16","2017-04-01 18:13:20",31218,"L'Enfant Plaza / 7th & C St SW",31218,"L'Enfant Plaza / 7th & C St SW",W22376,Casual
1278862,"2017-04-01 16:18:18","2017-04-01 16:39:37",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",31249,"Jefferson Memorial",W21891,Casual
3072060,"2017-04-01 16:18:22","2017-04-01 17:09:34",31235,"19th St & Constitution Ave NW",31271,"Constitution Ave & 2nd St NW/DOL",W00032,Casual
6903106,"2017-04-01 16:18:26","2017-04-01 18:13:29",31218,"L'Enfant Plaza / 7th & C St SW",31218,"L'Enfant Plaza / 7th & C St SW",W21997,Casual
849346,"2017-04-01 16:18:37","2017-04-01 16:32:46",31104,"Adams Mill & Columbia Rd NW",31223,"Convention Center / 7th & M St NW",W21005,Casual
144434,"2017-04-01 16:18:37","2017-04-01 16:21:02",31251,"12th & L St NW",31286,"11th & O St NW",W21967,Member
6826801,"2017-04-01 16:18:38","2017-04-01 18:12:25",31218,"L'Enfant Plaza / 7th & C St SW",31218,"L'Enfant Plaza / 7th & C St SW",W00978,Casual
906194,"2017-04-01 16:18:38","2017-04-01 16:33:44",31290,"17th St & Independence Ave SW",31275,"New Hampshire Ave & 24th St NW",W20638,Casual
1056681,"2017-04-01 16:18:41","2017-04-01 16:36:18",31243,"4th & C St SW",31273,"Hains Point/Buckeye & Ohio Dr SW",W21614,Casual
377794,"2017-04-01 16:18:42","2017-04-01 16:25:00",31511,"12th & Irving St NE",31516,"Rhode Island Ave Metro",W21289,Member
2730126,"2017-04-01 16:18:49","2017-04-01 17:04:19",31247,"Jefferson Dr & 14th St SW",31231,"14th & D St NW / Ronald Reagan Building",W20061,Casual
454028,"2017-04-01 16:18:49","2017-04-01 16:26:23",31119,"14th & Belmont St NW",31239,"Rhode Island & Connecticut Ave NW",W21058,Member
1374410,"2017-04-01 16:18:49","2017-04-01 16:41:44",31284,"18th & C St NW",31109,"7th & T St NW",W23189,Casual
1031635,"2017-04-01 16:18:55","2017-04-01 16:36:07",31243,"4th & C St SW",31273,"Hains Point/Buckeye & Ohio Dr SW",W00249,Member
544898,"2017-04-01 16:18:55","2017-04-01 16:28:00",31247,"Jefferson Dr & 14th St SW",31270,"8th & D St NW",W20186,Member
1368943,"2017-04-01 16:18:56","2017-04-01 16:41:45",31284,"18th & C St NW",31109,"7th & T St NW",W20550,Casual
513311,"2017-04-01 16:18:57","2017-04-01 16:27:30",31257,"22nd & I St NW / Foggy Bottom",31200,"Massachusetts Ave & Dupont Circle NW",W00892,Member
346008,"2017-04-01 16:19:12","2017-04-01 16:24:58",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31235,"19th St & Constitution Ave NW",W21989,Casual
1185203,"2017-04-01 16:19:18","2017-04-01 16:39:03",31201,"15th & P St NW",31236,"37th & O St NW / Georgetown University",W22146,Casual
496788,"2017-04-01 16:19:19","2017-04-01 16:27:35",31275,"New Hampshire Ave & 24th St NW",31214,"17th & Corcoran St NW",W20808,Member
5970129,"2017-04-01 16:19:20","2017-04-01 17:58:50",31231,"14th & D St NW / Ronald Reagan Building",31288,"4th St & Madison Dr NW",W00515,Casual
1509269,"2017-04-01 16:19:23","2017-04-01 16:44:33",31117,"15th & Euclid St  NW",31292,"22nd St & Constitution Ave NW",W22553,Member
2693885,"2017-04-01 16:19:27","2017-04-01 17:04:21",31247,"Jefferson Dr & 14th St SW",31231,"14th & D St NW / Ronald Reagan Building",W22891,Casual
794908,"2017-04-01 16:19:32","2017-04-01 16:32:47",31104,"Adams Mill & Columbia Rd NW",31223,"Convention Center / 7th & M St NW",W00181,Member
1212536,"2017-04-01 16:19:35","2017-04-01 16:39:47",31909,"Mount Vernon Ave & Four Mile Run Park",31055,"28th St S & S Meade St",W00891,Member
1769545,"2017-04-01 16:19:40","2017-04-01 16:49:09",31109,"7th & T St NW",31257,"22nd & I St NW / Foggy Bottom",W00045,Casual
391119,"2017-04-01 16:19:40","2017-04-01 16:26:11",32036,"Fenton St & Ellsworth Dr ",32001,"Fenton St & New York Ave ",W22861,Member
1029020,"2017-04-01 16:19:43","2017-04-01 16:36:52",31239,"Rhode Island & Connecticut Ave NW",31111,"10th & U St NW",W21674,Member
1397706,"2017-04-01 16:19:44","2017-04-01 16:43:02",31301,"Ward Circle / American University",31236,"37th & O St NW / Georgetown University",W21072,Casual
510493,"2017-04-01 16:19:45","2017-04-01 16:28:16",31503,"Florida Ave & R St NW",31286,"11th & O St NW",W00407,Member
721033,"2017-04-01 16:19:51","2017-04-01 16:31:52",31600,"5th & K St NW",31264,"6th St & Indiana Ave NW",W00272,Member
469124,"2017-04-01 16:19:51","2017-04-01 16:27:40",31042,"Market Square / King St & Royal St",31098,"King St Metro North / Cameron St",W23225,Member
659815,"2017-04-01 16:20:01","2017-04-01 16:31:01",31234,"20th & O St NW / Dupont South",31125,"15th & W St NW",W00234,Member
836953,"2017-04-01 16:20:11","2017-04-01 16:34:08",31628,"1st & K St SE",31288,"4th St & Madison Dr NW",W21198,Member
1076555,"2017-04-01 16:20:20","2017-04-01 16:38:17",31290,"17th St & Independence Ave SW",31257,"22nd & I St NW / Foggy Bottom",W21966,Casual
1564555,"2017-04-01 16:20:31","2017-04-01 16:46:35",31229,"New Hampshire Ave & T St NW",31027,"Key Blvd & N Quinn St",W01377,Member
982761,"2017-04-01 16:20:32","2017-04-01 16:36:55",31509,"New Jersey Ave & R St NW",31277,"17th & G St NW",W20885,Casual
407218,"2017-04-01 16:20:33","2017-04-01 16:27:20",31223,"Convention Center / 7th & M St NW",31636,"New Jersey Ave & N St NW/Dunbar HS",W01416,Member
1439256,"2017-04-01 16:20:36","2017-04-01 16:44:36",31600,"5th & K St NW",31517,"Union Market/6th St & Neal Pl NE",W21919,Member
5834384,"2017-04-01 16:20:41","2017-04-01 17:57:55",31231,"14th & D St NW / Ronald Reagan Building",31288,"4th St & Madison Dr NW",W00613,Casual
1032397,"2017-04-01 16:20:41","2017-04-01 16:37:53",31290,"17th St & Independence Ave SW",31257,"22nd & I St NW / Foggy Bottom",W22797,Casual
